order_id,order_date,region,country,category,product,customer_segment,sales_rep,quantity,unit_price,discount,revenue
100072,2024-12-13,Europe,France,Office Supplies,Notebook,SMB,C. Okafor,2,8.5,0.03,15.01
100222,2024-12-13,Latin America,Chile,Furniture,Office Chair,Enterprise,F. Larsson,10,203.89,0.21,1465.77
100193,2024-12-13,Latin America,Argentina,Electronics,Laptop,Enterprise,D. Rossi,8,1019.41,0.17,6159.68
100390,2024-12-13,Latin America,Chile,Electronics,Smartphone,Consumer,B. Nguyen,1,690.39,0.0,628.25
100992,2024-12-13,North America,Mexico,Electronics,Laptop,Consumer,D. Rossi,3,972.28,0.04,2548.15
101116,2024-12-14,Asia Pacific,Australia,Furniture,Standing Desk,Consumer,B. Nguyen,3,453.3,0.04,1188.01
101319,2024-12-14,Europe,Germany,Office Supplies,Notebook,Enterprise,E. Haddad,7,8.77,0.14,48.04
101267,2024-12-15,Europe,United Kingdom,Furniture,Office Chair,SMB,D. Rossi,1,205.28,0.05,177.46
101293,2024-12-16,North America,Canada,Electronics,Laptop,SMB,E. Haddad,3,913.36,0.0,2493.47
101313,2024-12-17,Europe,France,Electronics,Laptop,Enterprise,D. Rossi,10,909.86,0.14,7120.56
100191,2024-12-17,North America,United States,Electronics,Headphones,Enterprise,F. Larsson,12,135.94,0.11,1321.17
100325,2024-12-18,Asia Pacific,Japan,Electronics,Headphones,Consumer,F. Larsson,1,124.62,0.05,107.73
100261,2024-12-19,Europe,France,Furniture,Standing Desk,SMB,C. Okafor,9,528.13,0.08,3979.35
100988,2024-12-19,North America,United States,Office Supplies,Stapler,Enterprise,E. Haddad,9,12.0,0.15,83.54
100446,2024-12-19,North America,Mexico,Electronics,Smartphone,Enterprise,B. Nguyen,8,713.52,0.09,4726.93
100408,2024-12-19,Asia Pacific,Australia,Electronics,Laptop,Enterprise,A. Fischer,8,1002.85,0.21,5767.59
100244,2024-12-19,Asia Pacific,India,Furniture,Bookshelf,Consumer,D. Rossi,1,163.65,0.0,148.92
100047,2024-12-19,Asia Pacific,Japan,Office Supplies,Notebook,SMB,D. Rossi,7,7.39,0.04,45.19
101098,2024-12-19,Latin America,Brazil,Office Supplies,Printer Paper,SMB,F. Larsson,2,26.85,0.01,48.38
101275,2024-12-19,Latin America,Chile,Software,Security Suite,Enterprise,C. Okafor,6,437.01,0.06,2242.91
100005,2024-12-20,Europe,Italy,Office Supplies,Stapler,SMB,D. Rossi,2,11.67,0.1,19.12
100586,2024-12-20,Asia Pacific,India,Furniture,Office Chair,SMB,A. Fischer,6,232.63,0.09,1155.85
101000,2024-12-20,Latin America,Argentina,Office Supplies,Stapler,SMB,D. Rossi,5,11.4,0.03,50.31
100510,2024-12-21,Europe,Germany,Office Supplies,Stapler,Enterprise,A. Fischer,12,11.25,0.09,111.79
100707,2024-12-21,Latin America,Brazil,Electronics,Laptop,SMB,F. Larsson,2,946.39,0.1,1550.19
100042,2024-12-21,North America,Mexico,Office Supplies,Notebook,Consumer,F. Larsson,2,8.67,0.01,15.62
100318,2024-12-22,North America,Canada,Office Supplies,Printer Paper,Enterprise,F. Larsson,6,24.78,0.29,96.06
100754,2024-12-22,North America,Canada,Electronics,Headphones,SMB,B. Nguyen,4,129.87,0.08,434.91
101119,2024-12-22,Asia Pacific,Australia,Software,CRM License,Enterprise,F. Larsson,16,362.36,0.02,5170.44
100258,2024-12-22,Asia Pacific,India,Office Supplies,Printer Paper,SMB,B. Nguyen,3,23.47,0.07,59.59
100966,2024-12-23,North America,United States,Software,Analytics Suite,Enterprise,C. Okafor,12,640.16,0.11,6221.59
101210,2024-12-23,Europe,Spain,Electronics,Headphones,Consumer,C. Okafor,1,124.49,0.01,112.15
100821,2024-12-23,Asia Pacific,Australia,Electronics,Smartphone,Enterprise,C. Okafor,13,749.8,0.05,8426.63
100273,2024-12-24,North America,Mexico,Office Supplies,Pen Set,SMB,C. Okafor,4,15.94,0.02,56.86
100696,2024-12-24,Latin America,Argentina,Office Supplies,Pen Set,Enterprise,E. Haddad,9,14.89,0.15,103.66
101045,2024-12-25,Asia Pacific,India,Office Supplies,Notebook,SMB,E. Haddad,3,7.72,0.07,19.6
100848,2024-12-25,Europe,Germany,Electronics,Smartphone,Enterprise,F. Larsson,7,787.16,0.11,4462.65
101396,2024-12-25,North America,United States,Electronics,Headphones,Enterprise,E. Haddad,6,132.66,0.13,630.16
100463,2024-12-25,North America,United States,Software,CRM License,SMB,A. Fischer,6,352.52,0.0,1924.76
100129,2024-12-26,Asia Pacific,Singapore,Electronics,Laptop,SMB,B. Nguyen,2,919.32,0.07,1556.04
100166,2024-12-26,Europe,United Kingdom,Software,CRM License,Enterprise,C. Okafor,7,322.73,0.07,1911.88
100243,2024-12-26,North America,United States,Electronics,Smartphone,Consumer,F. Larsson,2,765.97,0.06,1310.42
101316,2024-12-27,Europe,Spain,Furniture,Bookshelf,SMB,D. Rossi,1,162.29,0.06,138.82
100702,2024-12-27,Europe,Germany,Office Supplies,Notebook,SMB,C. Okafor,9,8.0,0.0,65.52
101134,2024-12-28,Asia Pacific,Singapore,Office Supplies,Notebook,SMB,E. Haddad,2,7.58,0.1,12.42
101160,2024-12-28,North America,Canada,Office Supplies,Printer Paper,Enterprise,B. Nguyen,6,23.82,0.1,117.05
100629,2024-12-28,Europe,Germany,Furniture,Bookshelf,SMB,D. Rossi,4,170.62,0.03,602.43
101006,2024-12-29,Latin America,Argentina,Software,Analytics Suite,Consumer,F. Larsson,4,613.13,0.03,2164.84
101227,2024-12-29,North America,Canada,Electronics,Monitor,SMB,E. Haddad,4,213.88,0.06,731.81
101287,2024-12-29,Europe,France,Electronics,Smartphone,SMB,D. Rossi,5,723.0,0.01,3256.75
101144,2024-12-30,Latin America,Chile,Furniture,Standing Desk,Enterprise,A. Fischer,9,494.02,0.12,3560.5
100135,2024-12-30,North America,Canada,Software,Security Suite,Enterprise,F. Larsson,9,384.12,0.11,2799.89
101302,2024-12-30,North America,Mexico,Electronics,Smartphone,Consumer,D. Rossi,1,736.0,0.02,656.36
100263,2024-12-31,Asia Pacific,Australia,Software,Analytics Suite,SMB,F. Larsson,1,615.71,0.11,498.66
100389,2025-01-01,Asia Pacific,Australia,Furniture,Office Chair,Consumer,B. Nguyen,2,203.98,0.03,395.72
100712,2025-01-02,Europe,Italy,Furniture,Office Chair,Enterprise,F. Larsson,11,192.17,0.09,1923.62
100279,2025-01-02,North America,United States,Software,Analytics Suite,Enterprise,C. Okafor,13,647.04,0.18,6897.45
100796,2025-01-02,Asia Pacific,Japan,Software,Analytics Suite,Enterprise,F. Larsson,8,611.67,0.01,4844.43
100493,2025-01-03,North America,Canada,Furniture,Bookshelf,SMB,E. Haddad,7,176.88,0.06,1163.87
100335,2025-01-03,North America,Mexico,Office Supplies,Printer Paper,SMB,E. Haddad,4,25.23,0.04,96.88
100867,2025-01-04,North America,United States,Office Supplies,Stapler,SMB,D. Rossi,1,10.77,0.0,10.77
100363,2025-01-05,Asia Pacific,Japan,Furniture,Standing Desk,SMB,C. Okafor,5,511.08,0.06,2402.08
101212,2025-01-05,North America,Mexico,Electronics,Smartphone,SMB,B. Nguyen,2,690.0,0.03,1338.6
100685,2025-01-05,Europe,Germany,Software,CRM License,SMB,F. Larsson,3,327.65,0.11,874.83
101164,2025-01-06,North America,United States,Office Supplies,Printer Paper,Enterprise,E. Haddad,8,25.31,0.05,192.36
100440,2025-01-07,North America,Mexico,Electronics,Smartphone,Consumer,F. Larsson,2,857.37,0.04,1646.15
100203,2025-01-07,North America,Canada,Software,Security Suite,Enterprise,A. Fischer,13,404.74,0.15,4472.38
101290,2025-01-07,North America,Mexico,Software,CRM License,Enterprise,A. Fischer,9,299.53,0.06,2534.02
100126,2025-01-07,North America,Mexico,Furniture,Office Chair,SMB,D. Rossi,6,190.25,0.08,1050.18
100399,2025-01-08,Europe,France,Office Supplies,Printer Paper,Consumer,F. Larsson,2,28.17,0.1,50.71
100186,2025-01-08,Europe,Italy,Electronics,Monitor,SMB,F. Larsson,8,244.19,0.04,1875.38
100429,2025-01-08,North America,Mexico,Electronics,Headphones,Enterprise,E. Haddad,3,128.65,0.13,335.78
101079,2025-01-08,Asia Pacific,Singapore,Electronics,Laptop,SMB,E. Haddad,1,921.61,0.16,774.15
100010,2025-01-11,Europe,Germany,Electronics,Smartphone,Enterprise,B. Nguyen,9,806.26,0.27,5297.13
100214,2025-01-11,Europe,France,Electronics,Smartphone,Enterprise,C. Okafor,10,767.54,0.15,6524.09
100833,2025-01-12,Latin America,Brazil,Furniture,Bookshelf,Consumer,C. Okafor,1,157.76,0.0,157.76
101326,2025-01-12,Asia Pacific,India,Office Supplies,Notebook,Enterprise,C. Okafor,5,8.19,0.1,36.85
100220,2025-01-12,North America,Mexico,Office Supplies,Notebook,Enterprise,B. Nguyen,11,7.09,0.13,67.85
100225,2025-01-12,North America,United States,Electronics,Monitor,Consumer,D. Rossi,1,258.22,0.03,250.47
100240,2025-01-12,North America,Canada,Office Supplies,Pen Set,Consumer,F. Larsson,1,14.29,0.02,14.0
100060,2025-01-12,North America,Mexico,Electronics,Monitor,SMB,B. Nguyen,1,253.4,0.15,215.39
100182,2025-01-13,Latin America,Brazil,Office Supplies,Notebook,Enterprise,F. Larsson,6,8.72,0.16,43.95
100371,2025-01-15,Europe,France,Software,CRM License,Enterprise,B. Nguyen,14,319.23,0.18,3664.76
100404,2025-01-16,Europe,Spain,Software,Analytics Suite,Consumer,D. Rossi,2,611.12,0.0,1222.24
100900,2025-01-16,Asia Pacific,India,Office Supplies,Stapler,Consumer,B. Nguyen,1,12.15,0.04,11.66
101042,2025-01-17,North America,Canada,Office Supplies,Printer Paper,SMB,D. Rossi,6,26.21,0.13,136.82
100713,2025-01-17,Latin America,Chile,Furniture,Bookshelf,SMB,A. Fischer,4,168.35,0.0,673.4
101082,2025-01-18,North America,United States,Software,Analytics Suite,SMB,C. Okafor,4,694.88,0.08,2557.16
101364,2025-01-18,Asia Pacific,Japan,Electronics,Smartphone,Enterprise,F. Larsson,14,767.23,0.24,8163.33
101176,2025-01-18,Asia Pacific,India,Office Supplies,Stapler,SMB,C. Okafor,5,12.86,0.13,55.94
100965,2025-01-18,North America,Canada,Furniture,Bookshelf,SMB,F. Larsson,6,144.05,0.06,812.44
101040,2025-01-19,Europe,Italy,Electronics,Headphones,Enterprise,F. Larsson,9,122.25,0.03,1067.24
101369,2025-01-19,Europe,Italy,Software,CRM License,Consumer,E. Haddad,3,365.84,0.04,1053.62
100781,2025-01-19,Asia Pacific,Australia,Electronics,Headphones,SMB,,3,135.93,0.1,367.01
100019,2025-01-20,North America,Canada,Office Supplies,Stapler,Consumer,E. Haddad,2,11.93,0.0,23.86
100849,2025-01-21,North America,United States,Electronics,Smartphone,Enterprise,B. Nguyen,10,753.79,0.25,5653.42
100678,2025-01-21,Latin America,Argentina,Office Supplies,Pen Set,Enterprise,C. Okafor,10,15.8,0.09,143.78
100223,2025-01-23,Asia Pacific,Japan,Electronics,Monitor,Enterprise,E. Haddad,4,221.67,0.09,806.88
101237,2025-01-23,Europe,United Kingdom,Electronics,Laptop,Enterprise,E. Haddad,10,945.07,0.2,7560.56
101120,2025-01-23,North America,United States,Electronics,Monitor,Enterprise,E. Haddad,4,230.3,0.12,810.66
100119,2025-01-23,Asia Pacific,Japan,Furniture,Office Chair,Enterprise,E. Haddad,6,202.67,0.1,1094.42
100442,2025-01-23,North America,Canada,Electronics,Laptop,SMB,D. Rossi,3,979.68,0.1,2645.14
100731,2025-01-24,North America,United States,Electronics,Laptop,Enterprise,B. Nguyen,3,986.61,0.2,2367.86
101244,2025-01-24,Europe,Spain,Software,CRM License,SMB,F. Larsson,3,381.23,0.05,1086.51
100915,2025-01-24,North America,Mexico,Furniture,Standing Desk,SMB,B. Nguyen,3,489.64,0.1,1322.03
100189,2025-01-24,Europe,Italy,Office Supplies,Printer Paper,Enterprise,F. Larsson,10,24.31,0.16,204.2
100262,2025-01-25,Europe,United Kingdom,Electronics,Monitor,Consumer,D. Rossi,1,234.84,0.0,234.84
100841,2025-01-25,North America,Mexico,Furniture,Standing Desk,SMB,A. Fischer,1,465.34,0.08,428.11
100217,2025-01-25,North America,United States,Software,CRM License,SMB,D. Rossi,3,319.69,0.08,882.34
100314,2025-01-26,Latin America,Brazil,Office Supplies,Pen Set,SMB,C. Okafor,6,14.6,0.1,78.84
100774,2025-01-26,Europe,Italy,Electronics,Headphones,SMB,C. Okafor,4,135.84,0.07,505.32
100865,2025-01-27,Europe,Spain,Furniture,Standing Desk,SMB,E. Haddad,3,471.51,0.04,1357.95
101100,2025-01-27,North America,Mexico,Electronics,Monitor,Consumer,A. Fischer,6,240.51,0.06,1356.48
100377,2025-01-28,North America,Mexico,Electronics,Headphones,SMB,B. Nguyen,5,127.37,0.1,573.17
100316,2025-01-28,North America,Mexico,Office Supplies,Notebook,Enterprise,A. Fischer,8,8.47,0.08,62.34
101041,2025-01-29,Europe,Spain,Electronics,Monitor,Consumer,E. Haddad,3,253.9,0.02,746.47
100547,2025-01-30,Europe,United Kingdom,Electronics,Smartphone,SMB,E. Haddad,5,680.69,0.11,3029.07
100671,2025-01-30,North America,United States,Office Supplies,Stapler,Enterprise,D. Rossi,11,12.79,0.09,128.03
100103,2025-01-30,Asia Pacific,India,Office Supplies,Notebook,SMB,E. Haddad,2,7.24,0.05,13.76
101084,2025-02-01,Latin America,Argentina,Office Supplies,Notebook,SMB,F. Larsson,6,7.15,0.04,44.89
101097,2025-02-01,North America,Canada,Furniture,Bookshelf,Consumer,B. Nguyen,2,160.2,0.02,342.25
101207,2025-02-01,North America,Canada,Electronics,Monitor,SMB,D. Rossi,6,216.75,0.0,1417.54
101152,2025-02-02,Europe,Italy,Software,CRM License,SMB,B. Nguyen,4,319.92,0.08,1283.26
101394,2025-02-02,Asia Pacific,Singapore,Furniture,Standing Desk,Enterprise,B. Nguyen,5,484.31,0.16,2217.17
100595,2025-02-02,North America,United States,Electronics,Monitor,Enterprise,B. Nguyen,6,258.76,0.13,1472.29
100683,2025-02-04,Europe,Germany,Office Supplies,Notebook,SMB,E. Haddad,4,7.52,0.04,31.48
100909,2025-02-04,Europe,France,Furniture,Standing Desk,Enterprise,C. Okafor,11,451.53,0.09,4926.6
101036,2025-02-04,Asia Pacific,India,Furniture,Office Chair,Consumer,C. Okafor,3,222.0,0.0,725.94
101211,2025-02-04,Asia Pacific,Japan,Furniture,Bookshelf,SMB,A. Fischer,4,170.15,0.08,682.51
101309,2025-02-05,Europe,Spain,Electronics,Monitor,SMB,F. Larsson,3,255.19,0.09,759.37
100286,2025-02-06,North America,United States,Electronics,Laptop,SMB,E. Haddad,5,986.05,0.07,4997.79
100247,2025-02-06,North America,United States,Electronics,Laptop,SMB,A. Fischer,2,976.58,0.0,2128.94
101365,2025-02-06,Latin America,Argentina,Electronics,Smartphone,SMB,D. Rossi,5,711.73,0.11,3452.25
100710,2025-02-07,Latin America,Argentina,Office Supplies,Notebook,SMB,D. Rossi,4,7.19,0.0,31.35
101189,2025-02-07,Latin America,Brazil,Electronics,Headphones,Consumer,E. Haddad,1,138.98,0.08,139.37
100504,2025-02-07,North America,United States,Software,CRM License,SMB,A. Fischer,7,326.58,0.06,2342.3
100970,2025-02-07,Latin America,Chile,Electronics,Laptop,Consumer,B. Nguyen,1,912.41,0.01,984.58
100936,2025-02-07,Asia Pacific,Japan,Software,Security Suite,Consumer,A. Fischer,2,412.53,0.02,881.33
100283,2025-02-07,Asia Pacific,Singapore,Electronics,Monitor,SMB,B. Nguyen,7,238.77,0.0,1821.82
100079,2025-02-08,North America,Canada,Electronics,Smartphone,Enterprise,E. Haddad,13,659.34,0.14,8034.85
101019,2025-02-08,North America,United States,Electronics,Headphones,SMB,D. Rossi,4,133.88,0.0,583.72
100400,2025-02-08,Europe,Spain,Electronics,Monitor,Enterprise,C. Okafor,9,247.36,0.14,2086.88
100037,2025-02-10,North America,United States,Furniture,Office Chair,SMB,C. Okafor,4,204.22,0.05,845.88
100799,2025-02-10,Europe,Spain,Electronics,Laptop,Consumer,B. Nguyen,1,1001.91,0.02,1070.24
100993,2025-02-12,Latin America,Chile,Electronics,Headphones,SMB,F. Larsson,4,127.89,0.14,479.54
100874,2025-02-12,North America,Mexico,Electronics,Headphones,Enterprise,C. Okafor,3,130.78,0.14,367.78
100850,2025-02-14,Asia Pacific,Singapore,Software,Security Suite,SMB,B. Nguyen,8,437.3,0.07,3546.33
100578,2025-02-15,Europe,Italy,Furniture,Office Chair,SMB,F. Larsson,3,176.76,0.08,531.76
101104,2025-02-16,Asia Pacific,Australia,Office Supplies,Pen Set,Enterprise,B. Nguyen,17,14.58,0.2,216.13
100145,2025-02-16,North America,Canada,Electronics,Monitor,SMB,D. Rossi,5,223.63,0.0,1218.78
101070,2025-02-18,Europe,Italy,Electronics,Headphones,Consumer,E. Haddad,2,122.83,0.0,267.77
101274,2025-02-19,Latin America,Chile,Furniture,Bookshelf,Consumer,E. Haddad,2,157.2,0.0,342.7
100960,2025-02-19,North America,Canada,Office Supplies,Printer Paper,SMB,F. Larsson,4,27.6,0.09,109.51
100814,2025-02-19,North America,United States,Furniture,Office Chair,Enterprise,B. Nguyen,9,226.59,0.15,1889.42
101001,2025-02-21,Asia Pacific,Singapore,Furniture,Standing Desk,SMB,C. Okafor,2,497.78,0.0,1085.16
100889,2025-02-21,Asia Pacific,Japan,Office Supplies,Notebook,SMB,F. Larsson,4,8.18,0.04,34.24
100089,2025-02-21,North America,United States,Office Supplies,Pen Set,Enterprise,C. Okafor,10,15.03,0.12,144.17
100289,2025-02-21,Asia Pacific,Australia,Office Supplies,Pen Set,SMB,D. Rossi,6,15.68,0.08,94.34
101067,2025-02-23,North America,United States,Furniture,Standing Desk,Consumer,F. Larsson,1,479.0,0.06,490.78
101170,2025-02-23,North America,United States,Electronics,Laptop,SMB,D. Rossi,5,993.2,0.14,4655.13
100361,2025-02-23,North America,Canada,Electronics,Smartphone,Enterprise,E. Haddad,11,731.9,0.19,7108.14
101007,2025-02-23,Europe,United Kingdom,Furniture,Office Chair,SMB,E. Haddad,6,207.39,0.05,1288.51
100820,2025-02-24,Asia Pacific,Singapore,Office Supplies,Printer Paper,SMB,B. Nguyen,6,23.82,0.04,149.55
101090,2025-02-24,Europe,France,Office Supplies,Printer Paper,Enterprise,D. Rossi,9,25.07,0.12,216.42
100730,2025-02-24,Europe,France,Electronics,Headphones,Enterprise,B. Nguyen,10,127.99,0.02,1367.19
100338,2025-02-25,Latin America,Argentina,Electronics,Laptop,Enterprise,C. Okafor,9,999.91,0.01,9711.03
100687,2025-02-25,Latin America,Argentina,Office Supplies,Stapler,Consumer,C. Okafor,2,12.14,0.0,26.47
100737,2025-02-25,North America,Mexico,Electronics,Laptop,Enterprise,F. Larsson,7,980.12,0.12,6580.92
100345,2025-02-26,North America,United States,Office Supplies,Pen Set,Enterprise,D. Rossi,8,15.27,0.08,122.5
101322,2025-02-26,North America,United States,Office Supplies,Printer Paper,SMB,F. Larsson,4,25.0,0.03,105.73
100790,2025-02-26,Latin America,Chile,Electronics,Headphones,SMB,E. Haddad,2,124.15,0.0,270.65
100787,2025-02-27,North America,Mexico,Office Supplies,Pen Set,Consumer,E. Haddad,1,16.78,0.03,17.74
100375,2025-02-28,Europe,Italy,Office Supplies,Pen Set,Enterprise,D. Rossi,8,15.5,0.05,128.4
100917,2025-02-28,Latin America,Argentina,Office Supplies,Printer Paper,Enterprise,A. Fischer,12,25.31,0.04,317.81
100113,2025-02-28,Europe,Germany,Office Supplies,Printer Paper,SMB,C. Okafor,7,22.86,0.0,174.42
100364,2025-03-01,Europe,Italy,Office Supplies,Stapler,Enterprise,C. Okafor,13,12.11,0.0,181.97
101228,2025-03-01,North America,Canada,Office Supplies,Notebook,SMB,E. Haddad,5,7.37,0.02,41.74
100517,2025-03-02,Latin America,Argentina,Office Supplies,Pen Set,SMB,D. Rossi,7,14.67,0.09,108.01
100953,2025-03-02,Asia Pacific,Singapore,Furniture,Bookshelf,Enterprise,D. Rossi,7,155.56,0.13,1095.04
100613,2025-03-03,North America,Mexico,Office Supplies,Pen Set,Consumer,B. Nguyen,1,15.38,0.04,17.07
100081,2025-03-03,Europe,France,Electronics,Smartphone,Enterprise,B. Nguyen,7,675.89,0.12,4812.51
100294,2025-03-03,Asia Pacific,Singapore,Furniture,Bookshelf,SMB,D. Rossi,8,156.84,0.05,1377.8
101150,2025-03-03,North America,Mexico,Office Supplies,Stapler,Enterprise,F. Larsson,12,11.99,0.16,139.7
101162,2025-03-04,North America,Mexico,Electronics,Smartphone,SMB,F. Larsson,9,738.11,0.06,7217.82
100886,2025-03-05,North America,Mexico,Furniture,Standing Desk,SMB,E. Haddad,5,490.77,0.07,2637.82
100772,2025-03-05,Asia Pacific,Japan,Electronics,Smartphone,Consumer,D. Rossi,3,742.47,0.02,2523.14
100935,2025-03-05,North America,Canada,Electronics,Smartphone,SMB,D. Rossi,6,732.44,0.08,4673.32
100876,2025-03-05,North America,Canada,Software,CRM License,SMB,C. Okafor,3,316.6,0.06,1031.99
100419,2025-03-05,Europe,United Kingdom,Electronics,Headphones,SMB,C. Okafor,3,132.46,0.01,454.73
100890,2025-03-07,Asia Pacific,Singapore,Office Supplies,Pen Set,SMB,D. Rossi,6,15.91,0.13,96.0
100626,2025-03-07,Asia Pacific,India,Furniture,Office Chair,Consumer,A. Fischer,1,210.45,0.02,238.39
101195,2025-03-08,Europe,Germany,Software,Security Suite,Enterprise,F. Larsson,7,400.95,0.02,3179.28
100806,2025-03-09,Europe,France,Furniture,Bookshelf,SMB,C. Okafor,5,159.05,0.05,873.26
100532,2025-03-10,North America,Canada,Software,CRM License,SMB,E. Haddad,6,347.34,0.07,2240.29
100211,2025-03-10,Asia Pacific,Japan,Office Supplies,Stapler,SMB,D. Rossi,4,11.4,0.0,52.71
100022,2025-03-11,North America,United States,Electronics,Laptop,SMB,D. Rossi,5,944.45,0.16,4585.04
100857,2025-03-11,Europe,Spain,Furniture,Bookshelf,Consumer,D. Rossi,2,180.47,0.05,396.34
100367,2025-03-11,Europe,Spain,Furniture,Standing Desk,Enterprise,D. Rossi,10,403.67,0.1,4199.36
100100,2025-03-11,Latin America,Chile,Electronics,Monitor,Enterprise,F. Larsson,6,243.61,0.05,1605.03
100066,2025-03-12,Europe,Italy,Software,CRM License,SMB,A. Fischer,3,316.29,0.0,1096.78
100317,2025-03-14,North America,United States,Electronics,Monitor,Consumer,B. Nguyen,1,254.54,0.01,291.28
100438,2025-03-15,Asia Pacific,Japan,Electronics,Laptop,Enterprise,C. Okafor,10,1015.24,0.15,9974.75
101395,2025-03-16,Asia Pacific,Japan,Software,CRM License,Enterprise,B. Nguyen,13,329.05,0.19,4005.02
101127,2025-03-17,Asia Pacific,India,Electronics,Laptop,Consumer,C. Okafor,5,911.84,0.07,4901.02
101283,2025-03-17,North America,Canada,Electronics,Laptop,Enterprise,D. Rossi,10,933.14,0.16,9060.26
101092,2025-03-17,North America,Mexico,Office Supplies,Pen Set,SMB,E. Haddad,4,16.08,0.15,63.19
100484,2025-03-17,Asia Pacific,Singapore,Electronics,Headphones,Enterprise,B. Nguyen,13,142.25,0.08,1966.52
100732,2025-03-17,Asia Pacific,Japan,Electronics,Monitor,Consumer,D. Rossi,1,248.25,0.04,275.47
100939,2025-03-18,Asia Pacific,Singapore,Electronics,Smartphone,Consumer,D. Rossi,3,743.0,0.0,2576.47
101300,2025-03-18,North America,Mexico,Office Supplies,Notebook,Enterprise,D. Rossi,8,7.07,0.15,55.57
101047,2025-03-19,Europe,United Kingdom,Electronics,Headphones,SMB,F. Larsson,9,136.07,0.08,1302.29
101386,2025-03-19,North America,United States,Electronics,Monitor,Enterprise,C. Okafor,3,241.3,0.09,761.44
101388,2025-03-20,Latin America,Argentina,Furniture,Office Chair,SMB,A. Fischer,5,203.79,0.07,1095.34
101192,2025-03-20,Latin America,Brazil,Furniture,Standing Desk,Enterprise,D. Rossi,11,460.76,0.15,4979.67
101052,2025-03-21,Europe,Germany,Software,Analytics Suite,Consumer,C. Okafor,2,615.4,0.08,1308.85
100007,2025-03-21,Europe,Spain,Furniture,Office Chair,Enterprise,C. Okafor,6,197.43,0.14,1177.54
100964,2025-03-21,Europe,United Kingdom,Furniture,Office Chair,Enterprise,B. Nguyen,4,194.85,0.11,801.8
100498,2025-03-23,Latin America,Chile,Furniture,Standing Desk,Enterprise,C. Okafor,9,484.72,0.07,4689.55
100255,2025-03-23,Latin America,Argentina,Electronics,Smartphone,Enterprise,C. Okafor,6,727.15,0.16,4236.13
101334,2025-03-24,North America,Canada,Office Supplies,Stapler,Enterprise,A. Fischer,8,12.24,0.16,95.07
101342,2025-03-24,North America,Mexico,Office Supplies,Pen Set,Enterprise,F. Larsson,10,15.54,0.0,179.62
100038,2025-03-25,Europe,Germany,Furniture,Office Chair,SMB,D. Rossi,6,242.73,0.07,1565.57
100766,2025-03-26,North America,Canada,Electronics,Smartphone,SMB,B. Nguyen,2,761.24,0.11,1566.23
101003,2025-03-26,Asia Pacific,India,Furniture,Office Chair,Enterprise,F. Larsson,5,216.77,0.08,1152.58
101381,2025-03-26,Europe,Italy,Electronics,Smartphone,Consumer,A. Fischer,3,755.27,0.0,2619.01
100041,2025-03-27,Latin America,Argentina,Electronics,Headphones,SMB,A. Fischer,2,136.17,0.08,289.61
100705,2025-03-27,Europe,France,Furniture,Office Chair,Consumer,D. Rossi,2,215.45,0.04,478.15
100621,2025-03-27,Europe,Germany,Electronics,Smartphone,SMB,F. Larsson,4,750.78,0.11,3089.42
100692,2025-03-27,Europe,Spain,Software,Analytics Suite,Enterprise,E. Haddad,12,659.09,0.09,8319.21
100591,2025-03-27,North America,Canada,Electronics,Smartphone,Enterprise,,8,695.65,0.07,5982.44
100666,2025-03-28,Europe,Italy,Electronics,Headphones,Consumer,A. Fischer,2,119.78,0.0,276.9
101066,2025-03-28,Europe,United Kingdom,Electronics,Laptop,SMB,F. Larsson,1,1028.63,0.12,1046.3
101138,2025-03-28,Latin America,Chile,Office Supplies,Printer Paper,Consumer,C. Okafor,1,25.49,0.09,26.81
100513,2025-03-29,North America,Canada,Software,Security Suite,SMB,D. Rossi,3,383.28,0.13,1156.3
100204,2025-03-30,Asia Pacific,India,Electronics,Monitor,Consumer,D. Rossi,2,232.6,0.04,516.21
100092,2025-03-30,Asia Pacific,Japan,Furniture,Standing Desk,Consumer,C. Okafor,1,469.53,0.0,542.72
100394,2025-03-31,Asia Pacific,Japan,Furniture,Bookshelf,SMB,E. Haddad,2,165.62,0.1,344.59
100775,2025-03-31,North America,Canada,Furniture,Standing Desk,Consumer,B. Nguyen,4,531.62,0.04,2359.65
100748,2025-03-31,North America,United States,Furniture,Standing Desk,SMB,B. Nguyen,1,495.01,0.05,543.57
101328,2025-04-02,North America,Canada,Electronics,Laptop,Consumer,B. Nguyen,1,936.85,0.0,1105.48
100919,2025-04-02,Europe,Spain,Electronics,Monitor,Consumer,A. Fischer,1,219.53,0.01,256.45
100236,2025-04-02,North America,Mexico,Software,Security Suite,Enterprise,A. Fischer,10,397.15,0.16,3936.55
101214,2025-04-02,Latin America,Chile,Electronics,Headphones,SMB,E. Haddad,4,131.78,0.06,584.68
100653,2025-04-03,North America,Canada,Electronics,Monitor,Consumer,A. Fischer,1,235.41,0.0,277.78
100672,2025-04-03,North America,Mexico,Electronics,Laptop,Consumer,E. Haddad,3,864.7,0.0,3061.04
101247,2025-04-03,Asia Pacific,India,Furniture,Office Chair,Enterprise,F. Larsson,9,224.4,0.18,1954.16
100008,2025-04-03,Asia Pacific,Australia,Software,CRM License,Consumer,B. Nguyen,1,320.62,0.01,374.55
100387,2025-04-03,North America,United States,Electronics,Monitor,SMB,D. Rossi,3,255.77,0.02,887.32
